Year,Month,Region,Total Crime,Active Duty 1941-1947,Active Duty 1941 & Earlier,Active Duty 1947-1950,Active Duty 1950-1955,Active Duty 1955-1964,Active Duty 1964-1975,Active Duty 1975-1990,Active Duty 1990-2001,Active Duty 2001-Recent,Active Duty or Veteran,Carrying Cash,Born Abroad,Born in Territories,Born in US,Naturalized Citizen,Difficulties Concentrating,Difficulties Dressing,Difficulties Going Outside,Difficulties Hearing,Difficulties Seeing,Difficulties with Stairs,Employed,Hate Crime towards Disabled,Hate Crime towards Ethnicity,Hate Crime towards Gender,Hate Crime towards Race,Hate Crime towards Religion,Hate Crime towards Sexuality,High Income,Low Income,Middle Income,Worked in the past 2 Weeks,Worked in the past 6 Months,Worked in the past Week,Federal Employee,Non-Profit Employee,Private Employee,Self-employed,State Employee,Lived at Address 10-15 Years,Lived at Address 15+ Years,Lived at Address 5-10 Years,Lived at Address 0-5 Years,Living on a Reservation,Living at a Dormitory,Living at a House,Living at a NonPermanent Hotel,Living at a Permanent Hotel,Living at a Permanent Mobile Home,Works in Agriculture,Works in Construction,Works in Entertainment,Works in Finance,Works in Government,Works in Manufacturing,Works in Personal Services,Works in Professional Services,Works in Repair Services,Works in Retail Trade,Works in Transportation,Works in Wholesale Trade,Pregnant,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,Hispanic,AAPI,Native,Asian,Black,Multiracial,White,Associates Degree,Bachelors Degree,High School Degree,Less than High School,Masters Degree,Doctorate Degree,Professional Degree,Divorced,Married,Single,Separated,Widowed,College Student,Not a Student,K-12 Student,Trade Student,Vocational Student,Female,Male,Not Heterosexual Identifying,Works in City,Works in Rural Location,Works in Suburb
2007,12,Northeast,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,0,23,27,4,4,40,0,2,1,1,5,6,8,12,24,2,1,63,0,0,0,0,0,0,0,2,1,0,5,0,0,0,1,NA,2,10,11,19,12,6,4,8,0,1,3,7,0,53,9,15,22,12,4,0,2,7,39,11,4,3,4,59,1,0,0,30,34,NA,24,3,12
2007,12,South,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,0,95,68,9,10,131,0,2,26,3,6,28,36,32,62,0,0,198,0,0,16,0,1,4,4,3,0,2,15,2,3,3,0,NA,5,42,51,42,36,27,13,46,0,0,5,27,6,178,15,26,96,48,20,2,6,48,109,34,14,9,16,197,0,1,2,108,108,NA,86,8,15
2007,12,West,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,0,67,55,7,8,99,0,0,17,2,5,15,23,21,58,2,0,155,0,0,4,0,2,3,1,2,1,0,5,2,6,2,0,NA,8,26,34,29,28,19,15,41,1,0,11,9,4,134,18,24,74,25,10,1,5,33,77,37,1,10,18,140,1,0,0,79,80,NA,78,4,14
2008,1,Midwest,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,0,51,29,9,9,62,0,1,8,0,4,13,15,9,35,0,0,107,0,0,1,0,0,1,0,1,2,0,7,0,1,0,1,0,4,29,23,23,18,8,4,10,0,1,0,19,3,86,11,9,52,29,6,0,1,28,47,26,2,6,4,102,3,0,0,61,48,NA,50,4,11
2008,1,Northeast,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,0,22,28,3,3,41,0,0,10,1,3,4,11,13,23,1,0,65,0,0,0,0,2,0,1,0,0,0,7,0,3,1,0,0,1,7,12,21,15,3,6,4,2,1,2,9,3,48,3,14,33,8,4,0,3,8,32,19,3,3,1,64,0,0,0,37,28,NA,19,1,17
2008,1,South,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,0,95,63,14,18,116,0,2,29,4,6,17,24,28,85,1,0,193,0,0,7,0,2,4,8,3,4,0,12,1,6,1,0,3,2,48,60,40,30,13,8,35,0,1,4,39,5,152,19,27,109,40,3,1,1,25,115,37,12,11,18,181,0,0,1,107,94,NA,80,9,19
2008,1,West,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,0,58,45,5,6,87,2,0,19,1,2,7,19,20,56,0,2,133,0,0,1,0,2,2,2,0,3,0,7,0,6,1,1,2,8,26,37,19,29,5,13,30,2,1,5,9,3,117,14,29,59,22,5,1,2,21,65,38,3,9,14,121,1,0,0,72,65,NA,59,7,13
2008,2,Midwest,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,0,45,35,7,8,73,1,1,12,1,1,11,19,19,39,0,1,112,0,0,3,0,0,1,2,0,2,0,7,0,3,2,0,1,3,22,26,28,25,4,9,9,0,2,2,24,1,88,15,18,63,13,3,1,1,25,43,33,4,11,9,102,3,2,0,50,67,NA,45,5,19
2008,2,Northeast,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0,25,12,1,1,32,0,2,3,1,3,9,2,10,16,0,0,50,0,0,1,0,0,0,0,1,1,0,4,1,1,0,1,0,1,5,10,18,10,2,5,7,0,1,2,8,0,40,12,4,19,12,2,0,2,4,26,12,3,6,5,42,4,0,0,25,26,NA,13,4,8
2008,2,South,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,0,98,68,7,9,126,1,2,28,3,2,21,33,29,78,0,0,200,1,0,10,2,3,4,2,1,6,2,7,0,3,2,4,1,4,35,49,57,40,15,11,51,1,2,5,36,4,163,21,35,93,45,15,1,1,36,117,32,11,14,21,185,2,1,2,126,85,NA,90,8,8
2008,2,West,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,0,46,59,9,10,89,0,1,16,0,1,3,22,22,55,2,0,133,0,1,0,0,1,1,1,1,1,0,5,1,3,4,1,0,4,18,35,31,27,12,7,27,0,9,6,10,4,105,13,19,65,15,11,0,8,26,59,36,2,10,13,119,0,1,1,63,71,NA,76,5,6
2008,3,Midwest,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,0,58,26,15,16,64,1,0,11,1,3,7,17,11,48,1,0,108,0,0,4,0,1,3,1,1,1,1,2,0,2,4,0,1,5,21,20,31,23,4,11,11,0,4,0,16,3,92,10,10,65,20,6,0,2,27,45,28,4,9,13,101,1,0,0,65,50,NA,46,5,12
2008,3,Northeast,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0,20,24,1,2,32,0,1,7,2,2,4,11,13,21,0,0,65,0,0,0,0,1,1,0,0,0,1,7,0,1,1,0,0,1,9,13,21,16,3,2,8,1,0,0,4,1,59,12,14,28,7,2,0,2,10,38,13,3,1,2,62,1,0,0,41,24,NA,17,4,10
2008,3,South,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,0,113,50,11,15,123,0,0,29,2,5,23,24,30,82,0,1,203,0,0,6,0,2,3,0,0,5,4,11,0,7,3,1,1,5,43,53,40,47,14,14,36,0,2,6,53,3,152,6,28,125,39,9,3,3,39,83,59,11,23,14,194,3,0,5,136,80,NA,83,9,16
2008,3,West,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,0,47,55,7,8,91,0,1,11,3,2,15,18,18,49,1,0,130,0,0,4,0,6,2,0,1,1,0,4,0,2,1,0,0,2,21,30,34,25,13,9,35,1,1,8,10,0,114,18,17,63,19,12,3,0,24,63,36,4,6,18,113,1,0,2,65,69,NA,69,2,9
2008,4,Midwest,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,0,58,39,9,9,78,2,0,9,2,3,20,11,23,46,0,0,125,0,0,2,0,2,1,0,0,2,0,6,0,2,2,1,1,2,22,29,31,32,6,6,8,0,2,3,7,5,111,13,14,65,23,9,1,1,24,72,27,1,2,9,116,1,0,2,63,65,NA,62,2,7
2008,4,Northeast,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,0,33,18,2,2,49,0,0,8,2,3,9,19,10,17,0,0,76,0,0,2,0,1,0,0,1,0,1,4,1,3,2,0,0,2,10,18,21,13,5,9,10,1,4,0,10,0,63,10,12,35,14,5,2,0,14,34,20,4,6,3,74,1,0,0,45,33,NA,26,1,13
2008,4,South,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,0,91,61,9,9,131,2,0,31,3,1,19,25,28,82,1,0,191,0,0,10,1,7,4,0,1,7,0,10,0,2,3,2,0,4,39,51,56,26,14,13,42,0,1,3,29,4,166,17,29,103,41,11,1,0,37,103,39,13,11,11,191,0,1,0,115,88,NA,90,11,11
2008,4,West,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,0,39,47,8,8,72,1,1,10,0,4,18,18,15,46,1,0,118,0,0,3,0,2,1,1,0,0,3,7,2,0,0,0,0,1,22,22,32,25,14,5,22,0,2,9,5,1,104,9,27,52,12,11,3,5,12,72,23,5,8,12,108,0,0,1,50,71,NA,45,7,14
2008,5,Midwest,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,0,57,41,12,14,100,2,0,15,0,2,14,30,23,64,1,0,162,0,0,1,0,2,0,1,0,1,0,11,0,3,1,0,0,6,26,37,42,24,16,13,9,0,0,2,30,3,129,8,22,98,24,11,0,0,33,71,51,1,6,8,152,4,0,0,83,81,NA,70,6,20
2008,5,Northeast,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,0,23,21,3,3,33,1,4,9,0,3,9,13,8,21,0,0,63,0,0,1,0,0,1,2,1,1,0,9,0,2,0,1,0,0,4,13,22,9,10,6,12,1,2,0,8,1,52,8,9,26,10,10,0,0,11,26,15,8,3,3,58,1,0,2,38,26,NA,21,3,7
2008,5,South,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,0,102,69,7,7,136,1,1,24,1,2,18,31,35,101,1,0,218,0,0,10,0,4,4,3,1,5,2,6,0,1,3,1,1,6,42,52,49,45,18,17,34,0,1,1,34,5,188,23,38,118,33,10,2,3,37,123,39,11,19,21,201,3,2,2,130,99,NA,88,11,17
2008,5,West,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,0,49,37,10,12,93,0,1,12,0,3,12,14,30,48,2,0,143,0,0,3,0,3,3,1,0,1,1,2,0,2,2,1,0,0,31,34,40,24,11,6,29,1,4,9,8,5,119,14,20,80,21,6,1,1,21,70,40,7,6,12,131,0,1,2,71,75,NA,66,9,8
2008,6,Midwest,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,0,73,46,11,11,88,5,1,10,2,1,18,15,21,59,0,0,145,0,0,3,1,1,0,2,1,3,1,7,0,1,2,0,0,5,34,27,39,23,14,6,6,0,0,1,19,5,123,10,19,87,23,4,0,3,30,61,46,4,7,10,134,3,0,1,76,72,NA,54,9,19
2008,6,Northeast,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,0,23,30,3,3,46,0,0,8,0,1,10,14,19,21,1,0,76,0,0,0,0,0,1,0,1,1,0,5,0,1,0,0,0,0,10,17,13,20,9,7,13,0,1,2,9,2,62,6,17,35,10,5,2,0,11,40,12,8,4,7,67,0,0,2,36,40,NA,30,1,12
2008,6,South,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,0,103,62,11,12,116,1,1,16,3,3,19,33,27,81,2,0,198,0,0,12,0,4,2,3,1,3,0,8,0,0,3,0,1,1,41,41,56,32,24,15,31,2,1,4,44,3,156,21,34,103,32,11,1,8,38,100,42,10,20,13,193,2,1,1,116,94,NA,78,10,12
2008,6,West,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,0,54,46,11,11,92,1,0,12,3,3,10,15,22,53,0,0,135,0,1,5,0,2,3,1,2,0,0,7,0,1,3,0,0,1,23,30,43,27,12,5,27,1,2,9,11,5,113,10,28,67,16,14,1,3,39,57,28,9,7,10,131,0,0,0,77,64,NA,61,12,12
2008,7,Midwest,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,0,74,46,12,14,96,1,0,8,0,1,13,23,29,63,2,0,159,0,0,5,0,1,0,1,0,1,0,3,0,1,3,0,2,1,43,26,42,27,15,13,18,0,1,2,24,1,139,12,27,86,25,12,2,0,28,78,46,6,9,16,147,2,0,2,80,87,NA,67,8,20
2008,7,Northeast,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,0,47,50,13,13,82,0,3,12,1,0,13,27,17,53,1,2,134,0,0,0,0,1,1,0,0,3,0,7,0,1,1,2,0,5,17,27,40,28,11,8,20,1,2,1,14,2,116,11,39,68,10,4,2,1,16,64,31,15,10,12,122,1,0,1,74,62,NA,38,13,30
2008,7,South,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,NA,0,156,72,15,17,173,3,3,25,4,8,25,34,42,106,0,1,265,0,0,8,0,3,7,4,3,1,0,15,0,3,7,0,3,5,51,58,83,39,29,12,27,0,5,11,71,4,186,27,40,123,57,16,2,12,56,132,60,18,11,28,242,1,3,3,144,133,NA,117,11,22
2008,7,West,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,0,63,56,16,16,108,1,2,16,2,5,14,22,24,64,0,2,155,0,0,0,1,3,4,4,3,1,0,4,1,4,1,0,2,5,30,25,35,37,14,11,41,0,3,6,5,7,136,11,28,82,24,7,3,0,20,100,31,3,3,18,133,2,2,1,76,81,NA,81,9,15
2008,8,Midwest,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,0,102,64,27,27,123,1,1,22,1,5,21,33,43,84,4,0,243,0,0,4,0,3,3,2,0,4,0,10,0,4,4,0,0,8,52,50,70,36,22,9,22,0,0,2,40,10,195,27,27,147,27,8,1,3,54,109,63,10,9,26,210,6,2,3,149,98,NA,95,8,22
2008,8,Northeast,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,0,59,53,14,18,75,1,5,12,4,3,13,19,17,44,1,4,127,0,0,3,0,5,2,0,1,6,4,5,0,1,1,0,0,4,12,41,38,17,17,5,18,0,2,4,10,0,118,9,25,67,27,6,0,0,14,61,41,12,6,14,118,2,0,0,71,63,NA,37,13,29
2008,8,South,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,0,152,83,8,10,181,0,1,22,5,12,33,46,42,116,1,1,298,0,0,10,0,3,6,2,3,4,1,12,1,2,3,3,0,3,46,62,67,77,42,13,42,0,0,7,56,8,239,28,56,160,44,13,3,5,72,145,64,17,12,23,280,4,0,3,175,135,NA,109,12,22
2008,8,West,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,0,59,75,15,15,102,1,0,15,1,3,11,23,29,74,0,0,191,0,0,1,2,0,3,0,3,0,0,5,0,2,3,2,1,1,48,46,41,30,17,11,39,1,1,8,20,12,152,24,33,91,29,12,1,2,31,103,50,5,3,21,172,1,0,0,88,106,NA,85,4,11
2008,9,Midwest,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,0,69,35,12,12,68,0,2,17,0,3,11,40,18,47,0,0,141,0,0,6,0,3,1,0,2,6,2,7,2,0,1,0,0,3,18,29,43,26,17,13,11,0,0,0,22,4,123,15,16,80,26,8,0,0,37,63,30,9,8,7,139,3,0,0,66,83,NA,48,6,7
2008,9,Northeast,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,0,32,32,2,2,55,0,2,14,2,2,10,27,16,31,1,1,94,0,0,0,0,1,1,3,1,2,0,9,0,3,0,0,0,1,8,16,31,22,9,8,4,0,0,2,7,0,86,9,20,38,10,15,0,1,16,51,20,1,5,4,87,2,0,0,56,39,NA,29,3,17
2008,9,South,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,0,162,93,17,17,172,5,1,32,7,9,37,47,46,111,0,0,313,0,0,14,0,1,6,1,5,4,2,14,0,17,3,2,0,1,53,74,66,74,27,33,55,0,3,5,61,9,250,31,46,166,48,20,6,7,65,172,52,20,18,27,298,1,2,0,174,154,NA,139,5,23
2008,9,West,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,0,95,68,13,14,130,0,0,16,3,12,20,31,34,71,0,1,217,0,2,1,0,1,0,2,3,1,2,16,1,0,2,3,0,5,41,37,51,46,25,16,47,0,8,10,12,6,185,27,32,120,20,14,4,2,36,112,62,7,4,18,201,2,0,0,97,124,NA,92,8,17
2008,10,Midwest,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,0,91,92,20,22,144,0,4,22,0,0,27,36,52,101,0,0,257,0,0,1,0,2,4,2,2,4,0,7,0,2,2,1,2,3,30,67,72,41,29,16,11,0,0,4,28,6,220,31,51,136,21,15,2,2,51,135,53,7,11,24,232,0,0,2,125,133,NA,89,13,23
2008,10,Northeast,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,0,44,56,13,13,60,0,1,10,2,5,22,30,27,35,0,1,131,0,0,0,0,3,2,0,5,2,2,2,0,2,0,0,0,4,15,24,38,29,15,9,16,0,0,2,11,0,121,8,23,72,17,9,2,3,11,80,37,2,4,22,112,0,0,0,66,68,NA,30,6,28
2008,10,South,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,0,171,102,29,31,191,3,0,46,3,8,29,45,52,138,0,0,344,0,0,10,0,7,8,3,0,6,0,19,2,10,3,2,0,5,72,89,86,69,25,11,51,0,2,10,77,7,261,21,62,172,63,23,3,13,54,169,100,12,22,28,320,4,3,2,192,165,NA,148,11,24
2008,10,West,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,0,85,103,21,22,131,0,2,19,0,10,33,14,40,93,2,8,242,0,0,4,0,7,0,2,4,8,2,7,0,0,1,0,0,10,35,59,63,43,34,13,72,0,4,8,9,10,226,12,51,117,44,23,1,1,39,149,54,6,9,30,222,3,2,0,118,139,NA,104,15,5
2008,11,Midwest,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,0,109,100,25,25,188,2,0,43,0,6,19,62,54,111,0,0,302,0,0,8,0,0,8,5,0,6,0,24,0,4,4,0,0,5,51,65,80,55,40,17,38,2,2,2,55,4,248,16,31,196,33,20,9,0,52,150,76,16,19,25,284,0,0,4,149,164,NA,118,10,43
2008,11,Northeast,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,0,48,61,3,3,80,0,4,12,0,4,20,35,26,34,0,0,142,0,0,0,0,2,0,0,2,0,2,10,2,2,2,0,0,0,21,21,41,33,17,9,6,0,0,0,23,0,119,10,37,76,5,10,0,3,18,66,34,8,16,12,125,5,0,0,68,74,NA,27,8,32
2008,11,South,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,0,187,123,44,46,213,0,0,43,6,7,21,65,67,167,0,0,410,0,0,13,0,8,9,0,2,5,0,17,0,7,6,2,2,2,88,109,96,76,33,22,51,4,2,6,96,7,311,50,53,225,57,27,2,7,68,221,91,28,15,52,360,6,2,6,255,171,NA,165,14,35
2008,11,West,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,0,107,82,22,22,137,0,0,25,2,4,27,31,54,77,0,2,244,0,0,2,1,6,0,4,3,0,0,11,0,4,2,0,0,9,45,43,61,59,21,10,71,4,8,6,10,8,212,12,37,142,39,15,0,3,35,127,67,13,6,25,221,2,0,0,118,130,NA,106,8,19
2008,12,Midwest,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,0,122,76,18,20,136,0,8,28,2,6,30,44,44,68,2,0,244,0,0,6,0,4,8,0,4,8,0,10,0,8,4,0,0,0,48,68,58,48,20,10,30,0,0,0,32,10,210,30,32,124,38,12,6,8,40,112,76,14,10,20,228,0,0,4,138,114,NA,108,8,24
2008,12,Northeast,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,0,58,50,18,18,88,0,4,12,8,0,26,22,32,46,0,0,158,0,0,0,2,0,0,2,0,8,0,2,2,8,0,0,0,2,30,28,54,30,8,6,20,0,6,0,18,2,132,10,28,86,22,4,2,6,8,76,58,10,6,8,146,2,0,2,82,76,NA,58,12,24
2008,12,South,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA,NA,NA,NA,NA,NA,0,192,102,42,48,178,4,0,32,6,6,46,44,64,134,0,0,372,0,0,8,2,4,6,0,2,4,0,14,0,10,6,0,0,4,54,92,92,70,46,30,82,0,0,10,68,12,298,32,58,236,44,16,2,0,54,192,86,24,32,34,348,2,0,4,244,144,NA,140,16,24
2008,12,West,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,NA,0,96,128,26,30,176,2,0,18,6,8,50,46,52,92,2,0,312,0,0,2,0,4,2,0,4,2,0,12,0,4,8,0,0,8,54,56,78,84,18,22,74,4,0,10,16,10,280,36,52,150,40,24,4,4,50,164,64,14,28,42,276,0,0,0,138,182,NA,132,12,34
2009,1,Midwest,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,0,46,24,10,10,61,1,4,8,0,2,4,11,23,34,0,0,94,0,0,3,0,2,2,1,0,2,0,6,0,2,0,0,0,1,10,24,35,14,10,3,3,3,0,2,5,1,86,8,14,56,10,5,1,0,23,45,19,5,4,6,90,0,1,0,56,41,NA,32,7,11
2009,1,Northeast,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,0,20,28,9,9,41,1,1,9,0,4,7,13,12,19,1,0,67,0,0,0,0,0,2,2,1,1,0,9,0,0,0,0,0,0,8,12,26,12,7,2,9,0,0,1,10,0,56,4,10,31,6,11,1,4,15,30,17,2,3,7,59,1,0,0,36,31,NA,25,6,11
2009,1,South,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,0,84,45,8,11,94,0,1,15,1,1,18,27,20,66,0,0,166,0,0,7,1,5,4,0,0,2,0,4,0,0,1,1,0,4,37,38,49,20,17,13,30,0,0,1,37,5,135,18,29,92,26,7,1,4,24,76,62,4,11,16,158,0,1,3,98,80,NA,68,5,7
2009,1,West,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,0,52,45,7,7,70,0,1,11,1,1,12,17,18,50,0,1,123,0,0,4,0,1,1,1,0,1,0,4,0,4,2,0,0,1,22,30,24,32,12,7,28,3,0,10,12,3,100,12,32,49,16,9,4,3,20,68,30,4,5,15,110,3,0,0,56,72,NA,45,4,13
