"","Region","Year","Month","referenceSex_male","referenceSex_female","referenceSex_unknown","reference_age_10s","reference_age_20s","reference_age_30s","reference_age_40s","reference_age_50s","reference_age_60s","reference_age_70sOlder","reference_age_Unknown","reference_raceAAPI","reference_raceAmericanIndian","reference_raceAsian","reference_raceBlack","reference_raceWhite","reference_raceUnknown","reference_hispanic_yes","reference_hispanic_unknown","offernderRelation_boyfriend_girlfriend_yes","offernderRelation_child_yes","offernderRelation_employee_yes","offernderRelation_exspouse_yes","offernderRelation_friend_yes","offernderRelation_otherRelative_yes","offernderRelation_parent_yes","offernderRelation_sibling_yes","offernderRelation_spouse_yes","offernderRelation_suporvisor_yes","Total"
"1946","West",2003,"August",4.3861982193321e-06,1.19486280072648e-06,1.51248545876282e-08,9.22615705883469e-07,1.87548021367684e-06,1.01336474580721e-06,8.16741815711854e-07,4.5374553545321e-07,1.5124853469385e-07,1.5124853469385e-07,9.07491236502621e-08,0,6.04994165338565e-08,3.17621896523989e-07,1.46710982145102e-06,3.62995851952458e-06,1.20998829629578e-07,1.69398228228828e-06,1.51248431773616e-06,2.87372196492463e-07,1.36123682387117e-07,0,0,1.5124853469385e-07,3.02497087244507e-08,6.04994165338565e-08,3.02497087244507e-08,1.96623090685571e-07,1.51248545876282e-08,5.59618054934332e-06
"1947","West",2003,"December",3.84170569318911e-06,1.22511247352874e-06,0,6.35243692164342e-07,1.6788574530931e-06,9.37740546516675e-07,7.25992757944772e-07,3.47871595640472e-07,1.05873976643279e-07,3.32746746085589e-07,6.04994165338565e-08,0,4.53745628545565e-08,2.41997644618442e-07,1.07386410125516e-06,3.5089601144743e-06,1.96623090685571e-07,1.63348296435706e-06,1.27048698079439e-06,1.81498238843077e-07,2.57122495323847e-07,0,0,1.96623090685571e-07,9.07491236502621e-08,1.05873976643279e-07,4.53745628545565e-08,2.72247346022535e-07,0,5.06681345998617e-06
"1948","West",2003,"February",3.52408491598951e-06,1.01336474580721e-06,0,4.83995230674038e-07,1.61835813446889e-06,1.01336474580721e-06,6.95743070266339e-07,1.81498238843077e-07,1.05873976643279e-07,1.96623090685571e-07,3.02497087244507e-08,0,7.56242702064399e-08,2.11747942299304e-07,1.22511247352874e-06,2.96446711068138e-06,6.04994165338565e-08,1.48223465384885e-06,9.07490865243546e-07,1.5124853469385e-07,1.5124853469385e-07,0,0,2.11747942299304e-07,6.04994165338565e-08,4.53745628545565e-08,7.56242702064399e-08,1.96623090685571e-07,1.51248545876282e-08,4.5374460906214e-06
"1949","West",2003,"January",3.73583211185043e-06,1.20998763724199e-06,1.51248545876282e-08,7.10867914330958e-07,1.42173532332908e-06,1.0587392626808e-06,7.10867914330958e-07,4.99120077719266e-07,1.81498238843077e-07,1.66373386993866e-07,4.53745628545565e-08,0,1.81498238843077e-07,1.96623090685571e-07,1.13436345282091e-06,3.35771208762859e-06,9.07491236502621e-08,1.24023730936469e-06,1.6788574530931e-06,3.17621896523989e-07,1.05873976643279e-07,0,0,1.96623090685571e-07,1.51248545876282e-08,9.07491236502621e-08,6.04994165338565e-08,2.26872793462231e-07,0,4.96094000857601e-06
"1950","West",2003,"July",4.3408238534401e-06,1.0587392626808e-06,0,6.95743070266339e-07,1.89060503989813e-06,1.04361442387768e-06,7.25992757944772e-07,3.02497046511584e-07,1.66373386993866e-07,2.41997644618442e-07,7.56242702064399e-08,0,7.56242702064399e-08,2.11747942299304e-07,1.5276091494477e-06,3.41821130124522e-06,1.66373386993866e-07,1.7242319397703e-06,1.45198498904649e-06,2.11747942299304e-07,1.66373386993866e-07,1.51248545876282e-08,1.20998829629578e-07,1.05873976643279e-07,9.07491236502621e-08,7.56242702064399e-08,6.04994165338565e-08,3.32746746085589e-07,0,5.39955852033266e-06
"1951","West",2003,"June",3.64508331920971e-06,9.37740546516675e-07,0,7.25992757944772e-07,1.55785881196246e-06,7.56242444930206e-07,7.10867914330958e-07,2.57122495323847e-07,1.66373386993866e-07,2.26872793462231e-07,4.53745628545565e-08,0,4.53745628545565e-08,2.41997644618442e-07,1.10411377749556e-06,3.13084000446758e-06,6.04994165338565e-08,1.5276091494477e-06,1.20998763724199e-06,1.66373386993866e-07,1.36123682387117e-07,0,0,9.07491236502621e-08,1.05873976643279e-07,1.05873976643279e-07,0,1.36123682387117e-07,1.51248545876282e-08,4.5828204475918e-06
"1952","West",2003,"March",4.06857761507462e-06,1.02848958506785e-06,0,5.74744310180125e-07,1.99647881637574e-06,1.16461312723121e-06,6.65493381672862e-07,3.17621896523989e-07,1.05873976643279e-07,1.36123682387117e-07,6.04994165338565e-08,0,7.56242702064399e-08,2.11747942299304e-07,1.19486280072648e-06,3.53920971705391e-06,7.56242702064399e-08,1.76960642438866e-06,1.49735948601791e-06,1.96623090685571e-07,9.07491236502621e-08,0,1.51248545876282e-08,1.20998829629578e-07,3.02497087244507e-08,6.04994165338565e-08,1.51248545876282e-08,1.81498238843077e-07,0,5.09706301566342e-06
"1953","West",2003,"May",4.18957595241209e-06,1.17973796420425e-06,0,8.01616973248561e-07,1.79985607958308e-06,1.13436345282091e-06,6.80618226195003e-07,3.9324614271051e-07,1.20998829629578e-07,1.66373386993866e-07,1.51248545876282e-08,0,1.05873976643279e-07,1.66373386993866e-07,1.51248431773616e-06,3.47871051097964e-06,1.05873976643279e-07,1.84523056077003e-06,1.28561181594406e-06,1.81498238843077e-07,1.81498238843077e-07,0,3.02497087244507e-08,1.5124853469385e-07,6.04994165338565e-08,1.05873976643279e-07,1.51248545876282e-08,2.26872793462231e-07,0,5.36930897402781e-06
"1954","West",2003,"November",3.7207073137599e-06,9.98239906317804e-07,0,6.20118846955918e-07,1.61835813446889e-06,1.01336474580721e-06,5.59619464278702e-07,3.7812129384191e-07,1.20998829629578e-07,2.26872793462231e-07,9.07491236502621e-08,0,1.05873976643279e-07,2.72247346022535e-07,9.67990226874761e-07,3.2518384552698e-06,1.20998829629578e-07,1.5276091494477e-06,1.48223465384885e-06,1.81498238843077e-07,1.20998829629578e-07,0,6.04994165338565e-08,1.81498238843077e-07,6.04994165338565e-08,3.02497087244507e-08,1.51248545876282e-08,2.57122495323847e-07,0,4.71894350592795e-06
"1955","West",2003,"October",4.65844437122659e-06,8.16741815711854e-07,0,6.95743070266339e-07,2.01160364076694e-06,1.02848958506785e-06,8.92366024152818e-07,2.41997644618442e-07,1.96623090685571e-07,1.81498238843077e-07,3.02497087244507e-08,0,7.56242702064399e-08,2.72247346022535e-07,1.24023730936469e-06,3.78120650519356e-06,1.05873976643279e-07,1.75448159633728e-06,1.60323330412991e-06,1.96623090685571e-07,1.66373386993866e-07,0,1.51248545876282e-08,2.11747942299304e-07,6.04994165338565e-08,6.04994165338565e-08,4.53745628545565e-08,1.5124853469385e-07,0,5.47518238220255e-06
"1956","West",2003,"September",4.55257087658097e-06,1.08898893937872e-06,0,8.77241183055373e-07,2.04185328864103e-06,1.01336474580721e-06,7.41117601551869e-07,4.38620687721698e-07,1.05873976643279e-07,1.81498238843077e-07,9.07491236502621e-08,0,1.05873976643279e-07,3.02497046511584e-07,1.10411377749556e-06,4.03832802850816e-06,9.07491236502621e-08,1.98135399175577e-06,1.60323330412991e-06,2.57122495323847e-07,2.72247346022535e-07,0,1.51248545876282e-08,1.36123682387117e-07,7.56242702064399e-08,4.53745628545565e-08,9.07491236502621e-08,1.96623090685571e-07,4.53745628545565e-08,5.64155485827435e-06
"1957","West",2004,"April",4.16631682926014e-06,9.4078273682331e-07,0,7.61586093284284e-07,1.70236811362115e-06,9.55715789002088e-07,6.57054703057277e-07,4.33058830062175e-07,1.34397588020005e-07,2.09062906892911e-07,4.47991980136363e-08,0,8.95983940203045e-08,1.94129843564322e-07,1.23944373802962e-06,3.53913045940087e-06,4.47991980136363e-08,1.70236811362115e-06,1.40370725067229e-06,1.34397588020005e-07,2.38929032881098e-07,0,0,1.64263716238156e-07,4.47991980136363e-08,1.64263716238156e-07,0,2.23995969998503e-07,0,5.10709564649451e-06
"1958","West",2004,"August",4.56950785930729e-06,1.03038104655104e-06,1.49330662275419e-08,8.2131831136523e-07,2.12049317167442e-06,9.55715789002088e-07,8.06385257179488e-07,3.4346046681537e-07,1.94129843564322e-07,1.49330652240579e-07,4.47991980136363e-08,0,4.47991980136363e-08,2.38929032881098e-07,1.22451069008777e-06,4.01698677687756e-06,8.95983940203045e-08,1.59783682173536e-06,1.88156458835325e-06,1.94129843564322e-07,1.19464523576435e-07,0,0,1.64263716238156e-07,8.95983940203045e-08,7.46653289077449e-08,8.95983940203045e-08,2.38929032881098e-07,0,5.61481717991951e-06
"1959","West",2004,"December",4.27084785265976e-06,9.85581892690655e-07,1.49330662275419e-08,8.51184419067727e-07,1.82183243360313e-06,9.25849684421536e-07,7.46653038206557e-07,3.28527405493749e-07,1.79196780012738e-07,3.28527405493749e-07,4.47991980136363e-08,0,1.34397588020005e-07,1.94129843564322e-07,1.17971154492423e-06,3.68846058314177e-06,7.46653289077449e-08,1.47837247477185e-06,1.91143066439034e-06,2.83728220190907e-07,4.47991980136363e-08,0,1.49330662275419e-08,1.49330652240579e-07,5.97322635721888e-08,7.46653289077449e-08,4.47991980136363e-08,2.53862095540698e-07,0,5.27135852360232e-06
"1960","West",2004,"February",3.404733328968e-06,9.25849684421536e-07,0,5.52523301903457e-07,1.40370725067229e-06,8.51184419067727e-07,6.27188589556881e-07,3.13594343949131e-07,2.09062906892911e-07,2.38929032881098e-07,7.46653289077449e-08,0,8.95983940203045e-08,2.23995969998503e-07,9.55715789002088e-07,3.00154182929384e-06,5.97322635721888e-08,1.28424288051721e-06,1.22451069008777e-06,2.09062906892911e-07,1.34397588020005e-07,1.49330662275419e-08,4.47991980136363e-08,1.19464523576435e-07,8.95983940203045e-08,8.95983940203045e-08,4.47991980136363e-08,1.64263716238156e-07,0,4.33057986112509e-06
"1961","West",2004,"January",4.0319197831193e-06,1.03038104655104e-06,1.49330662275419e-08,7.31719982905834e-07,1.82183243360313e-06,1.07518019840445e-06,5.973224751645e-07,3.13594343949131e-07,1.04531458909868e-07,2.38929032881098e-07,5.97322635721888e-08,0,8.95983940203045e-08,1.79196780012738e-07,1.34397506737872e-06,3.404733328968e-06,5.97322635721888e-08,1.7173011542051e-06,1.19464459353507e-06,1.04531458909868e-07,1.19464523576435e-07,0,1.49330662275419e-08,1.94129843564322e-07,5.97322635721888e-08,8.95983940203045e-08,0,1.79196780012738e-07,2.98661322320873e-08,5.07722966589924e-06
"1962","West",2004,"July",4.64417284703202e-06,8.51184419067727e-07,0,8.2131831136523e-07,1.86663155000022e-06,9.25849684421536e-07,7.16786927382115e-07,5.37590243703783e-07,2.23995969998503e-07,1.49330652240579e-07,2.98661322320873e-08,0,1.49330652240579e-07,2.38929032881098e-07,1.31410897439395e-06,3.71832660521401e-06,7.46653289077449e-08,1.83676547262516e-06,1.4335733409811e-06,1.94129843564322e-07,1.49330652240579e-07,0,0,1.79196780012738e-07,1.19464523576435e-07,2.98661322320873e-08,5.97322635721888e-08,1.79196780012738e-07,2.98661322320873e-08,5.495353312841e-06
"1963","West",2004,"June",3.94232174232398e-06,1.00051494420044e-06,0,5.37590243703783e-07,1.59783682173536e-06,1.10504629852508e-06,8.51184419067727e-07,2.83728220190907e-07,1.94129843564322e-07,1.79196780012738e-07,2.98661322320873e-08,0,1.19464523576435e-07,2.23995969998503e-07,1.34397506737872e-06,3.13593901391449e-06,1.19464523576435e-07,1.47837247477185e-06,1.59783682173536e-06,2.09062906892911e-07,1.49330652240579e-07,0,1.49330662275419e-08,1.79196780012738e-07,7.46653289077449e-08,1.04531458909868e-07,2.98661322320873e-08,1.94129843564322e-07,0,4.94283274218235e-06
"1964","West",2004,"March",4.36044586401979e-06,1.10504629852508e-06,2.98661322320873e-08,8.95983578949001e-07,2.00102888714969e-06,1.07518019840445e-06,4.62924949360473e-07,3.28527405493749e-07,1.49330652240579e-07,1.64263716238156e-07,7.46653289077449e-08,0,5.97322635721888e-08,2.23995969998503e-07,1.44850638580101e-06,3.62872853632135e-06,1.34397588020005e-07,1.58290377914541e-06,1.67250203134019e-06,2.23995969998503e-07,3.88259649442256e-07,0,1.49330662275419e-08,1.49330652240579e-07,1.49330662275419e-08,4.47991980136363e-08,4.47991980136363e-08,2.53862095540698e-07,0,5.495353312841e-06
"1965","West",2004,"May",4.21111584062651e-06,8.81050525878239e-07,0,9.70648840957869e-07,1.7919663548901e-06,8.06385257179488e-07,7.31719982905834e-07,2.68795157977301e-07,1.94129843564322e-07,1.04531458909868e-07,0,0,4.47991980136363e-08,1.79196780012738e-07,1.26930983324434e-06,3.44953237445258e-06,1.49330652240579e-07,1.80689939435812e-06,1.16477849609039e-06,1.49330652240579e-07,2.38929032881098e-07,0,1.49330662275419e-08,1.79196780012738e-07,5.97322635721888e-08,2.98661322320873e-08,1.49330662275419e-08,2.83728220190907e-07,0,5.09216265630837e-06
"1966","West",2004,"November",4.01698677687756e-06,8.51184419067727e-07,0,6.86920815665688e-07,1.73223419478809e-06,1.01544799548724e-06,7.16786927382115e-07,3.28527405493749e-07,1.94129843564322e-07,7.46653289077449e-08,2.98661322320873e-08,0,8.95983940203045e-08,2.68795157977301e-07,1.14984544703356e-06,3.28526919786402e-06,7.46653289077449e-08,1.37384115947149e-06,1.94129673953544e-06,2.53862095540698e-07,1.04531458909868e-07,0,2.98661322320873e-08,8.95983940203045e-08,8.95983940203045e-08,4.47991980136363e-08,7.46653289077449e-08,1.79196780012738e-07,0,4.86816777675706e-06
"1967","West",2004,"October",4.07671880050653e-06,8.66117472584481e-07,1.49330662275419e-08,7.018538716354e-07,1.85169851142418e-06,1.04531409739184e-06,5.07724126635448e-07,3.4346046681537e-07,1.49330652240579e-07,1.94129843564322e-07,5.97322635721888e-08,0,4.47991980136363e-08,2.09062906892911e-07,1.20957764192292e-06,3.34500126519997e-06,1.49330652240579e-07,1.53810465003757e-06,1.68743507259217e-06,1.49330652240579e-07,7.46653289077449e-08,1.49330662275419e-08,0,8.95983940203045e-08,8.95983940203045e-08,1.64263716238156e-07,2.98661322320873e-08,1.94129843564322e-07,1.49330662275419e-08,4.95776573459843e-06
"1968","West",2004,"September",4.10658481098304e-06,9.85581892690655e-07,0,8.2131831136523e-07,1.56797073633246e-06,9.4078273682331e-07,7.61586093284284e-07,4.77858008675128e-07,8.95983940203045e-08,2.23995969998503e-07,4.47991980136363e-08,0,4.47991980136363e-08,1.79196780012738e-07,1.32904202099783e-06,3.38980031336049e-06,1.49330652240579e-07,1.41864029593819e-06,1.59783682173536e-06,2.23995969998503e-07,1.49330652240579e-07,1.49330662275419e-08,0,1.19464523576435e-07,1.19464523576435e-07,1.34397588020005e-07,5.97322635721888e-08,1.34397588020005e-07,0,5.09216265630837e-06
"1969","West",2005,"April",3.78866868024936e-06,7.37096198649151e-07,0,7.51838117129215e-07,1.50367566877626e-06,8.55031539960499e-07,5.45451239297952e-07,4.27515861476138e-07,1.76903137145812e-07,1.3267735584875e-07,0,0,8.84515725957684e-08,2.50612768442457e-07,1.16461174478311e-06,2.9926071915079e-06,2.94838584752355e-08,1.56264329596714e-06,1.00245069715154e-06,1.3267735584875e-07,1.3267735584875e-07,1.474192934628e-08,1.474192934628e-08,8.84515725957684e-08,8.84515725957684e-08,7.37096443361107e-08,8.84515725957684e-08,1.4741928323911e-07,1.474192934628e-08,4.52576208629155e-06
"1970","West",2005,"August",4.96801786904098e-06,1.13512791999785e-06,0,1.03193452584863e-06,2.04912608789329e-06,1.26780512524093e-06,7.37096198649151e-07,4.42257784297967e-07,1.76903137145812e-07,1.91645063884199e-07,8.84515725957684e-08,0,4.4225787164822e-08,2.80096619528662e-07,1.66583663535074e-06,4.03928049920499e-06,7.37096443361107e-08,2.00490038939668e-06,1.79851377018089e-06,1.17935428241066e-07,8.84515725957684e-08,0,1.474192934628e-08,8.84515725957684e-08,1.4741928323911e-07,4.4225787164822e-08,4.4225787164822e-08,2.94838544745778e-07,1.474192934628e-08,6.10314014972025e-06
"1971","West",2005,"December",4.58472953527744e-06,1.03193452584863e-06,0,7.37096198649151e-07,2.00490038939668e-06,1.13512791999785e-06,7.22354279951763e-07,4.42257784297967e-07,1.4741928323911e-07,1.76903137145812e-07,8.84515725957684e-08,0,4.4225787164822e-08,2.65354694094222e-07,1.13512791999785e-06,4.08350610772982e-06,8.84515725957684e-08,2.00490038939668e-06,1.72480425297937e-06,2.06386990405261e-07,2.06386990405261e-07,0,1.474192934628e-08,1.17935428241066e-07,1.03193500416057e-07,8.84515725957684e-08,5.89677158591286e-08,2.06386990405261e-07,0,5.61665932999866e-06
"1972","West",2005,"February",3.37589613551373e-06,7.07612361037051e-07,0,5.45451239297952e-07,1.42996612984236e-06,8.10805788654186e-07,5.6019316060323e-07,3.53806243218954e-07,2.94838584752355e-08,1.3267735584875e-07,1.474192934628e-08,0,8.84515725957684e-08,2.06386990405261e-07,1.00245069715154e-06,2.7419951102434e-06,4.4225787164822e-08,1.4447080381082e-06,1.0761602675974e-06,1.03193500416057e-07,7.37096443361107e-08,0,1.474192934628e-08,2.94838584752355e-08,7.37096443361107e-08,4.4225787164822e-08,4.4225787164822e-08,1.62161210412146e-07,0,4.08350610772982e-06
"1973","West",2005,"January",4.33411785279572e-06,8.55031539960499e-07,0,6.92870442127059e-07,2.07860988595245e-06,6.63386603211013e-07,6.48644683427004e-07,3.53806243218954e-07,2.50612768442457e-07,1.76903137145812e-07,5.89677158591286e-08,0,8.84515725957684e-08,2.94838544745778e-07,1.13512791999785e-06,3.59702430571581e-06,7.37096443361107e-08,1.85748137998587e-06,1.42996612984236e-06,1.62161210412146e-07,2.65354694094222e-07,0,1.474192934628e-08,2.50612768442457e-07,1.474192934628e-08,1.3267735584875e-07,7.37096443361107e-08,8.84515725957684e-08,0,5.18914568718042e-06
"1974","West",2005,"July",4.74689000200402e-06,1.10564409412125e-06,0,8.25547706047629e-07,2.15231937685308e-06,1.04667643998221e-06,8.25547706047629e-07,3.9803201473642e-07,1.62161210412146e-07,2.35870842573368e-07,1.474192934628e-08,0,4.4225787164822e-08,2.65354694094222e-07,1.37099849482783e-06,4.08350610772982e-06,8.84515725957684e-08,2.09335178443399e-06,1.34151467612764e-06,2.35870842573368e-07,1.17935428241066e-07,0,1.474192934628e-08,1.3267735584875e-07,1.03193500416057e-07,1.03193500416057e-07,0,3.09580469523525e-07,1.474192934628e-08,5.85252884776973e-06
"1975","West",2005,"June",4.1719573191338e-06,1.0761602675974e-06,0,7.07612361037051e-07,1.79851377018089e-06,1.16461174478311e-06,6.78128522777698e-07,2.65354694094222e-07,5.89677158591286e-08,2.65354694094222e-07,7.37096443361107e-08,0,5.89677158591286e-08,1.91645063884199e-07,1.42996612984236e-06,3.44960553101416e-06,1.17935428241066e-07,1.87222328194931e-06,1.53315948291737e-06,2.65354694094222e-07,2.35870842573368e-07,0,2.94838584752355e-08,1.03193500416057e-07,8.84515725957684e-08,1.03193500416057e-07,5.89677158591286e-08,1.91645063884199e-07,0,5.24811309704828e-06
"1976","West",2005,"March",3.8918617897002e-06,9.72966867363103e-07,0,7.37096198649151e-07,1.81325567301363e-06,8.10805788654186e-07,7.22354279951763e-07,3.09580469523525e-07,1.03193500416057e-07,2.06386990405261e-07,2.94838584752355e-08,0,1.474192934628e-08,2.21128916708999e-07,1.04667643998221e-06,3.50857304345829e-06,7.37096443361107e-08,1.40048231288076e-06,1.87222328194931e-06,1.91645063884199e-07,1.03193500416057e-07,0,0,8.84515725957684e-08,1.03193500416057e-07,1.3267735584875e-07,1.474192934628e-08,2.80096619528662e-07,1.474192934628e-08,4.86482487041994e-06
"1977","West",2005,"May",4.08350610772982e-06,9.72966867363103e-07,0,6.92870442127059e-07,1.75428806037872e-06,9.87708782365981e-07,7.07612361037051e-07,4.27515861476138e-07,1.4741928323911e-07,1.62161210412146e-07,2.94838584752355e-08,0,8.84515725957684e-08,2.21128916708999e-07,1.23832130327616e-06,3.34641237570347e-06,1.62161210412146e-07,1.54790138966193e-06,1.54790138966193e-06,2.50612768442457e-07,1.17935428241066e-07,0,0,1.62161210412146e-07,0,7.37096443361107e-08,0,2.06386990405261e-07,0,5.05646900220887e-06
"1978","West",2005,"November",4.02453862918806e-06,1.10564409412125e-06,0,8.10805788654186e-07,1.68057854013939e-06,1.20883748066414e-06,6.19160843429058e-07,3.53806243218954e-07,1.3267735584875e-07,1.91645063884199e-07,1.03193500416057e-07,0,8.84515725957684e-08,2.65354694094222e-07,1.40048231288076e-06,3.28744485369713e-06,8.84515725957684e-08,1.60686901424493e-06,1.32677276634053e-06,1.91645063884199e-07,1.4741928323911e-07,0,1.474192934628e-08,1.17935428241066e-07,7.37096443361107e-08,4.4225787164822e-08,1.03193500416057e-07,1.91645063884199e-07,0,5.13017827361336e-06
"1979","West",2005,"October",4.71740628283783e-06,7.22354279951763e-07,0,6.33902763425671e-07,2.04912608789329e-06,1.14986983261017e-06,6.33902763425671e-07,3.39064318871136e-07,1.17935428241066e-07,2.21128916708999e-07,7.37096443361107e-08,0,7.37096443361107e-08,1.4741928323911e-07,1.22357939196779e-06,3.86237804532459e-06,1.3267735584875e-07,2.12283558118921e-06,1.42996612984236e-06,1.4741928323911e-07,2.80096619528662e-07,0,1.474192934628e-08,1.76903137145812e-07,8.84515725957684e-08,7.37096443361107e-08,2.94838584752355e-08,1.76903137145812e-07,0,5.43975715516025e-06
