Region,Year,Month,Male,Female,Age 10-19,Age 20-29,Age 30-39,Age 40-49,Age 50-59,Age 60-69,Age 70+,AAPI,Native,Asian,Black,White,Hispanic
South,1996,September,5.25E-06,1.65E-06,8.87E-07,2.19E-06,1.45E-06,1.07E-06,4.96E-07,2.32E-07,3.17E-07,0,5.28E-08,6.33E-08,3.81E-06,2.95E-06,5.28E-07
South,1997,April,4.82E-06,1.56E-06,6.86E-07,1.99E-06,1.67E-06,1.06E-06,2.91E-07,1.87E-07,3.32E-07,0,1.04E-08,8.31E-08,3.40E-06,2.83E-06,4.68E-07
South,1997,August,5.45E-06,1.59E-06,9.14E-07,2.33E-06,1.42E-06,1.07E-06,4.78E-07,1.87E-07,4.78E-07,0,7.27E-08,1.45E-07,3.72E-06,3.07E-06,5.82E-07
South,1997,December,5.16E-06,1.65E-06,9.46E-07,1.99E-06,1.59E-06,9.56E-07,4.68E-07,2.08E-07,4.88E-07,0,2.08E-08,5.20E-08,3.61E-06,3.11E-06,4.88E-07
South,1997,February,4.52E-06,1.37E-06,8.10E-07,1.66E-06,1.35E-06,8.10E-07,4.57E-07,1.35E-07,4.16E-07,0,6.23E-08,5.20E-08,3.17E-06,2.59E-06,3.43E-07
South,1997,January,5.95E-06,1.53E-06,9.87E-07,2.11E-06,1.63E-06,1.14E-06,4.68E-07,2.91E-07,5.71E-07,0,3.12E-08,1.45E-07,4.20E-06,3.08E-06,3.64E-07
South,1997,July,5.69E-06,1.63E-06,1.03E-06,2.09E-06,1.82E-06,8.94E-07,3.95E-07,2.18E-07,5.40E-07,0,2.08E-08,5.20E-08,4.17E-06,3.08E-06,3.22E-07
South,1997,June,5.63E-06,1.81E-06,1.11E-06,2.23E-06,1.56E-06,1.13E-06,4.68E-07,2.29E-07,3.95E-07,0,1.14E-07,7.27E-08,4.10E-06,3.12E-06,3.95E-07
South,1997,March,5.34E-06,1.70E-06,9.46E-07,2.20E-06,1.52E-06,1.16E-06,4.36E-07,2.18E-07,3.64E-07,0,4.16E-08,6.23E-08,3.65E-06,3.27E-06,5.82E-07
South,1997,May,5.07E-06,1.68E-06,1.04E-06,1.98E-06,1.60E-06,8.31E-07,4.57E-07,2.39E-07,3.74E-07,0,5.20E-08,6.23E-08,3.67E-06,2.92E-06,4.16E-07
South,1997,November,4.75E-06,1.51E-06,7.69E-07,1.77E-06,1.48E-06,8.73E-07,3.95E-07,2.49E-07,5.09E-07,0,5.20E-08,2.08E-08,3.64E-06,2.50E-06,3.01E-07
South,1997,October,5.17E-06,1.40E-06,8.83E-07,2.06E-06,1.42E-06,9.87E-07,3.01E-07,2.29E-07,4.57E-07,0,4.16E-08,8.31E-08,3.38E-06,3.02E-06,3.84E-07
South,1997,September,5.11E-06,1.54E-06,8.94E-07,2.25E-06,1.33E-06,8.83E-07,3.84E-07,1.45E-07,5.30E-07,0,4.16E-08,3.12E-08,3.63E-06,2.93E-06,5.71E-07
South,1998,April,4.47E-06,1.42E-06,7.27E-07,1.91E-06,1.50E-06,7.47E-07,3.99E-07,1.43E-07,2.66E-07,0,1.02E-08,2.05E-08,3.16E-06,2.68E-06,4.40E-07
South,1998,August,4.67E-06,1.34E-06,7.78E-07,2.01E-06,1.14E-06,9.41E-07,4.30E-07,2.05E-07,3.27E-07,0,4.09E-08,5.12E-08,3.18E-06,2.69E-06,4.60E-07
South,1998,December,4.31E-06,1.27E-06,6.55E-07,1.60E-06,1.00E-06,9.52E-07,3.38E-07,2.56E-07,5.94E-07,0,3.07E-08,1.02E-08,2.91E-06,2.62E-06,4.50E-07
South,1998,February,3.92E-06,1.37E-06,5.83E-07,1.58E-06,1.23E-06,9.72E-07,3.38E-07,1.23E-07,3.27E-07,0,4.09E-08,5.12E-08,2.77E-06,2.44E-06,4.50E-07
South,1998,January,5.50E-06,1.72E-06,1.02E-06,2.16E-06,1.79E-06,9.31E-07,3.99E-07,1.74E-07,4.30E-07,0,3.07E-08,7.16E-08,3.63E-06,3.42E-06,5.42E-07
South,1998,July,4.63E-06,1.58E-06,6.14E-07,1.84E-06,1.52E-06,1.03E-06,4.30E-07,1.74E-07,4.09E-07,0,5.12E-08,4.09E-08,3.19E-06,2.92E-06,4.81E-07
South,1998,June,4.62E-06,1.51E-06,8.19E-07,1.65E-06,1.53E-06,9.52E-07,4.09E-07,1.84E-07,3.38E-07,0,3.07E-08,3.07E-08,3.12E-06,2.92E-06,6.55E-07
South,1998,March,4.70E-06,1.74E-06,9.31E-07,1.91E-06,1.43E-06,8.90E-07,4.50E-07,2.05E-07,3.89E-07,0,4.09E-08,3.07E-08,3.32E-06,3.02E-06,4.30E-07
South,1998,May,4.96E-06,1.55E-06,7.27E-07,2.18E-06,1.35E-06,8.90E-07,4.91E-07,2.46E-07,4.30E-07,0,5.12E-08,2.05E-08,3.21E-06,3.19E-06,5.73E-07
South,1998,November,3.99E-06,1.30E-06,6.24E-07,1.60E-06,1.15E-06,9.01E-07,4.50E-07,1.53E-07,3.27E-07,0,5.12E-08,7.16E-08,2.72E-06,2.37E-06,4.20E-07
South,1998,October,4.36E-06,1.60E-06,5.94E-07,1.63E-06,1.48E-06,1.00E-06,4.20E-07,1.64E-07,4.91E-07,0,5.12E-08,5.12E-08,2.94E-06,2.88E-06,4.09E-07
South,1998,September,4.57E-06,1.46E-06,7.67E-07,2.03E-06,1.41E-06,7.78E-07,2.97E-07,1.53E-07,3.38E-07,0,0,6.14E-08,2.96E-06,2.97E-06,5.63E-07
South,1999,April,3.64E-06,1.27E-06,5.65E-07,1.42E-06,1.18E-06,7.56E-07,3.53E-07,1.82E-07,2.72E-07,0,5.04E-08,4.03E-08,2.37E-06,2.44E-06,3.93E-07
South,1999,August,3.95E-06,1.21E-06,6.35E-07,1.47E-06,1.04E-06,8.17E-07,4.64E-07,1.41E-07,3.03E-07,0,2.02E-08,6.05E-08,2.48E-06,2.58E-06,4.64E-07
South,1999,December,3.98E-06,1.23E-06,6.15E-07,1.40E-06,1.26E-06,7.76E-07,3.53E-07,1.92E-07,4.13E-07,0,7.06E-08,7.06E-08,2.50E-06,2.55E-06,3.63E-07
South,1999,February,3.50E-06,1.05E-06,4.74E-07,1.39E-06,1.05E-06,6.86E-07,2.92E-07,1.82E-07,2.72E-07,0,2.02E-08,5.04E-08,2.23E-06,2.24E-06,4.34E-07
South,1999,January,4.26E-06,1.43E-06,7.97E-07,1.57E-06,1.44E-06,8.37E-07,3.43E-07,2.32E-07,2.32E-07,0,6.05E-08,4.03E-08,2.86E-06,2.69E-06,4.24E-07
South,1999,July,4.23E-06,1.53E-06,8.57E-07,1.85E-06,1.05E-06,8.27E-07,3.63E-07,1.71E-07,3.63E-07,0,4.03E-08,3.03E-08,3.06E-06,2.60E-06,3.33E-07
South,1999,June,3.71E-06,9.58E-07,5.14E-07,1.55E-06,1.02E-06,6.76E-07,1.92E-07,1.61E-07,3.43E-07,0,5.04E-08,4.03E-08,2.21E-06,2.35E-06,4.24E-07
South,1999,March,3.54E-06,1.25E-06,6.05E-07,1.39E-06,1.07E-06,5.34E-07,3.53E-07,2.32E-07,3.33E-07,0,1.01E-08,6.05E-08,2.42E-06,2.29E-06,4.24E-07
South,1999,May,3.97E-06,1.39E-06,5.95E-07,1.59E-06,1.17E-06,9.38E-07,2.92E-07,2.22E-07,3.03E-07,0,6.05E-08,3.03E-08,2.90E-06,2.37E-06,3.33E-07
South,1999,November,3.40E-06,1.04E-06,5.34E-07,1.50E-06,9.38E-07,6.45E-07,2.72E-07,1.61E-07,2.22E-07,0,4.03E-08,6.05E-08,2.22E-06,2.10E-06,4.13E-07
South,1999,October,3.71E-06,1.20E-06,6.86E-07,1.54E-06,1.08E-06,7.26E-07,3.63E-07,1.51E-07,1.61E-07,0,0,1.01E-08,2.49E-06,2.40E-06,4.13E-07
South,1999,September,3.78E-06,1.38E-06,6.96E-07,1.73E-06,9.08E-07,8.77E-07,3.33E-07,1.11E-07,3.03E-07,0,5.04E-08,3.03E-08,2.73E-06,2.28E-06,3.43E-07
South,2000,April,3.50E-06,1.06E-06,5.27E-07,1.53E-06,9.74E-07,7.36E-07,2.09E-07,1.09E-07,2.88E-07,0,1.99E-08,2.98E-08,2.52E-06,1.96E-06,3.18E-07
South,2000,August,4.28E-06,1.11E-06,6.46E-07,1.53E-06,1.23E-06,8.25E-07,3.98E-07,2.09E-07,3.38E-07,0,1.99E-08,5.97E-08,2.73E-06,2.51E-06,4.77E-07
South,2000,December,5.77E-06,1.65E-06,6.86E-07,2.25E-06,1.60E-06,1.18E-06,5.17E-07,2.68E-07,5.97E-07,0,4.97E-08,1.29E-07,4.05E-06,3.14E-06,3.88E-07
South,2000,February,3.03E-06,1.24E-06,5.47E-07,1.14E-06,1.06E-06,5.57E-07,2.88E-07,1.39E-07,2.29E-07,0,1.99E-08,1.99E-08,2.19E-06,2.01E-06,3.48E-07
South,2000,January,4.09E-06,1.35E-06,6.46E-07,1.62E-06,1.26E-06,7.16E-07,3.68E-07,1.99E-07,3.88E-07,0,0,5.97E-08,2.70E-06,2.65E-06,4.38E-07
South,2000,July,4.10E-06,1.50E-06,8.35E-07,1.53E-06,1.12E-06,8.95E-07,4.47E-07,1.59E-07,3.18E-07,0,4.97E-08,5.97E-08,2.84E-06,2.62E-06,5.47E-07
South,2000,June,3.57E-06,1.44E-06,4.87E-07,1.53E-06,1.09E-06,8.35E-07,3.68E-07,1.89E-07,3.48E-07,0,4.97E-08,3.98E-08,2.50E-06,2.40E-06,4.57E-07
South,2000,March,3.46E-06,1.30E-06,4.08E-07,1.60E-06,1.02E-06,8.05E-07,2.98E-07,1.39E-07,2.68E-07,0,3.98E-08,4.97E-08,2.48E-06,2.17E-06,3.48E-07
South,2000,May,4.32E-06,1.30E-06,6.17E-07,1.79E-06,1.12E-06,8.15E-07,3.58E-07,1.89E-07,2.98E-07,0,5.97E-08,3.98E-08,3.13E-06,2.39E-06,4.38E-07
South,2000,November,3.24E-06,1.13E-06,5.57E-07,1.39E-06,9.35E-07,7.16E-07,2.78E-07,1.59E-07,1.99E-07,0,4.97E-08,1.99E-08,2.41E-06,1.87E-06,4.47E-07
South,2000,October,3.79E-06,1.32E-06,6.76E-07,1.70E-06,1.09E-06,7.16E-07,3.48E-07,1.49E-07,2.29E-07,0,2.98E-08,6.96E-08,2.35E-06,2.58E-06,4.18E-07
South,2000,September,3.61E-06,1.08E-06,3.78E-07,1.60E-06,8.95E-07,8.15E-07,2.88E-07,1.49E-07,3.58E-07,0,2.98E-08,2.98E-08,2.35E-06,2.24E-06,4.97E-07
South,2001,April,4.05E-06,1.50E-06,6.68E-07,1.63E-06,1.14E-06,7.95E-07,4.61E-07,2.06E-07,3.63E-07,0,1.96E-08,6.87E-08,2.88E-06,2.52E-06,4.61E-07
South,2001,August,4.27E-06,1.27E-06,6.38E-07,1.61E-06,1.27E-06,9.13E-07,3.63E-07,1.77E-07,2.75E-07,0,3.93E-08,7.85E-08,2.51E-06,2.84E-06,5.11E-07
South,2001,December,4.78E-06,1.48E-06,6.87E-07,1.91E-06,1.44E-06,8.05E-07,4.42E-07,3.53E-07,3.34E-07,0,4.91E-08,2.95E-08,3.26E-06,2.87E-06,4.22E-07
South,2001,February,3.34E-06,1.10E-06,3.93E-07,1.35E-06,1.02E-06,7.17E-07,2.45E-07,2.06E-07,3.44E-07,0,1.96E-08,5.89E-08,2.20E-06,2.15E-06,3.04E-07
South,2001,January,4.03E-06,1.44E-06,4.91E-07,1.70E-06,1.17E-06,7.66E-07,4.61E-07,7.85E-08,3.73E-07,0,2.95E-08,8.84E-08,2.71E-06,2.61E-06,3.93E-07
South,2001,July,4.13E-06,1.43E-06,5.30E-07,1.93E-06,1.13E-06,6.87E-07,4.71E-07,1.96E-07,3.73E-07,0,1.96E-08,6.87E-08,2.89E-06,2.57E-06,5.20E-07
South,2001,June,4.27E-06,1.40E-06,6.09E-07,1.93E-06,1.17E-06,7.85E-07,3.73E-07,1.87E-07,3.73E-07,0,3.93E-08,3.93E-08,2.99E-06,2.55E-06,4.32E-07
South,2001,March,3.65E-06,1.24E-06,5.50E-07,1.67E-06,9.13E-07,7.36E-07,2.85E-07,1.67E-07,3.53E-07,0,2.95E-08,2.95E-08,2.43E-06,2.37E-06,3.53E-07
South,2001,May,4.11E-06,1.35E-06,6.19E-07,1.73E-06,1.14E-06,7.95E-07,3.63E-07,1.28E-07,4.22E-07,0,1.96E-08,3.93E-08,2.84E-06,2.49E-06,3.63E-07
South,2001,November,3.92E-06,1.34E-06,5.89E-07,1.45E-06,1.23E-06,7.95E-07,3.34E-07,2.45E-07,3.63E-07,0,9.82E-09,3.93E-08,2.63E-06,2.54E-06,4.32E-07
South,2001,October,4.46E-06,1.35E-06,6.87E-07,1.65E-06,1.36E-06,9.62E-07,3.34E-07,1.57E-07,4.12E-07,0,2.95E-08,6.87E-08,2.77E-06,2.87E-06,4.12E-07
South,2001,September,3.85E-06,1.25E-06,5.20E-07,1.71E-06,1.08E-06,7.27E-07,3.83E-07,1.37E-07,2.45E-07,0,1.96E-08,4.91E-08,2.56E-06,2.43E-06,5.01E-07
South,2002,April,3.88E-06,1.17E-06,4.75E-07,1.60E-06,1.06E-06,7.76E-07,3.49E-07,2.23E-07,3.39E-07,0,3.88E-08,4.85E-08,2.62E-06,2.31E-06,4.56E-07
South,2002,August,5.09E-06,1.44E-06,6.88E-07,1.98E-06,1.58E-06,9.99E-07,4.75E-07,2.42E-07,3.78E-07,0,5.82E-08,4.85E-08,3.40E-06,2.97E-06,5.72E-07
South,2002,December,4.04E-06,1.33E-06,5.04E-07,1.73E-06,1.08E-06,7.56E-07,5.72E-07,1.36E-07,3.88E-07,0,3.88E-08,3.88E-08,3.00E-06,2.29E-06,3.20E-07
South,2002,February,3.36E-06,1.38E-06,4.85E-07,1.43E-06,9.60E-07,8.53E-07,2.71E-07,1.45E-07,3.01E-07,0,2.91E-08,3.88E-08,2.49E-06,2.14E-06,3.78E-07
South,2002,January,4.09E-06,1.52E-06,6.01E-07,1.81E-06,1.40E-06,7.17E-07,4.07E-07,1.55E-07,3.49E-07,0,9.69E-09,7.76E-08,2.95E-06,2.54E-06,4.17E-07
South,2002,July,5.09E-06,1.50E-06,7.76E-07,2.18E-06,1.36E-06,9.79E-07,3.88E-07,2.52E-07,3.68E-07,0,7.76E-08,8.73E-08,3.34E-06,3.01E-06,5.62E-07
South,2002,June,4.30E-06,1.14E-06,5.04E-07,1.96E-06,1.05E-06,7.76E-07,4.46E-07,2.13E-07,2.91E-07,0,3.88E-08,4.85E-08,2.89E-06,2.41E-06,4.75E-07
South,2002,March,3.98E-06,1.39E-06,6.40E-07,1.75E-06,1.14E-06,6.98E-07,4.17E-07,1.65E-07,3.49E-07,0,4.85E-08,6.79E-08,2.86E-06,2.35E-06,3.97E-07
South,2002,May,4.46E-06,1.36E-06,7.27E-07,2.04E-06,1.28E-06,7.76E-07,3.01E-07,2.42E-07,2.33E-07,0,2.91E-08,1.94E-08,3.09E-06,2.65E-06,4.27E-07
South,2002,November,4.04E-06,1.22E-06,6.20E-07,1.77E-06,1.11E-06,7.76E-07,3.59E-07,1.26E-07,3.20E-07,0,9.69E-09,3.88E-08,3.07E-06,2.08E-06,3.30E-07
South,2002,October,4.59E-06,1.28E-06,6.50E-07,1.84E-06,1.30E-06,7.95E-07,4.46E-07,2.04E-07,3.78E-07,0,9.69E-09,2.91E-08,2.95E-06,2.85E-06,3.97E-07
South,2002,September,5.19E-06,1.45E-06,7.17E-07,2.35E-06,1.23E-06,1.01E-06,5.04E-07,1.45E-07,3.30E-07,0,4.85E-08,9.69E-08,3.73E-06,2.71E-06,3.78E-07
South,2003,April,4.46E-06,1.33E-06,5.37E-07,2.10E-06,1.14E-06,7.66E-07,4.89E-07,1.53E-07,3.26E-07,0,9.58E-09,7.66E-08,3.17E-06,2.50E-06,5.56E-07
South,2003,August,4.91E-06,1.28E-06,6.42E-07,2.01E-06,1.34E-06,9.96E-07,3.54E-07,1.72E-07,3.83E-07,0,2.87E-08,4.79E-08,3.30E-06,2.75E-06,5.65E-07
South,2003,December,4.87E-06,1.17E-06,6.42E-07,2.10E-06,1.15E-06,1.07E-06,3.83E-07,1.44E-07,2.97E-07,0,0,1.25E-07,3.43E-06,2.39E-06,5.65E-07
South,2003,February,3.84E-06,1.09E-06,4.41E-07,1.53E-06,1.13E-06,7.19E-07,3.93E-07,1.63E-07,3.45E-07,0,4.79E-08,3.83E-08,2.45E-06,2.34E-06,4.50E-07
South,2003,January,4.18E-06,1.17E-06,5.65E-07,1.67E-06,1.01E-06,9.68E-07,3.64E-07,1.72E-07,3.64E-07,0,9.58E-09,1.05E-07,3.00E-06,2.17E-06,3.16E-07
South,2003,July,4.74E-06,1.49E-06,6.13E-07,1.95E-06,1.55E-06,9.48E-07,4.22E-07,1.92E-07,3.07E-07,0,1.92E-08,8.62E-08,3.36E-06,2.71E-06,6.04E-07
South,2003,June,4.74E-06,1.34E-06,6.32E-07,2.20E-06,1.26E-06,7.86E-07,3.54E-07,1.82E-07,3.54E-07,0,9.58E-09,4.79E-08,3.22E-06,2.76E-06,6.04E-07
South,2003,March,4.26E-06,1.41E-06,6.13E-07,2.03E-06,1.15E-06,8.62E-07,4.60E-07,1.44E-07,1.92E-07,0,9.58E-09,2.87E-08,3.11E-06,2.51E-06,4.89E-07
South,2003,May,4.80E-06,1.32E-06,8.14E-07,2.02E-06,1.16E-06,9.58E-07,4.50E-07,2.11E-07,2.97E-07,0,9.58E-09,3.83E-08,3.14E-06,2.87E-06,4.89E-07
South,2003,November,4.27E-06,1.26E-06,5.27E-07,1.94E-06,1.23E-06,7.95E-07,4.12E-07,1.25E-07,2.68E-07,0,1.92E-08,8.62E-08,2.87E-06,2.55E-06,4.79E-07
South,2003,October,4.28E-06,1.38E-06,5.08E-07,1.87E-06,1.07E-06,9.20E-07,4.41E-07,2.01E-07,3.83E-07,0,2.87E-08,8.62E-08,2.99E-06,2.49E-06,4.79E-07
South,2003,September,3.96E-06,1.55E-06,6.42E-07,1.71E-06,1.12E-06,9.77E-07,3.74E-07,1.15E-07,3.54E-07,0,9.58E-09,6.71E-08,3.03E-06,2.33E-06,3.93E-07
South,2004,April,4.17E-06,1.30E-06,5.19E-07,1.76E-06,1.03E-06,9.63E-07,5.29E-07,1.70E-07,3.40E-07,0,9.44E-09,1.89E-08,2.97E-06,2.44E-06,3.78E-07
South,2004,August,4.62E-06,1.40E-06,6.42E-07,2.13E-06,1.09E-06,8.41E-07,4.44E-07,1.98E-07,3.78E-07,0,9.44E-09,5.67E-08,3.33E-06,2.60E-06,5.57E-07
South,2004,December,3.83E-06,1.12E-06,5.10E-07,1.54E-06,1.08E-06,7.84E-07,3.97E-07,1.79E-07,1.79E-07,0,1.89E-08,3.78E-08,2.55E-06,2.31E-06,3.49E-07
South,2004,February,3.40E-06,1.21E-06,4.44E-07,1.34E-06,9.16E-07,8.22E-07,3.31E-07,1.42E-07,3.02E-07,0,9.44E-09,5.67E-08,2.29E-06,2.25E-06,3.31E-07
South,2004,January,4.02E-06,1.20E-06,5.95E-07,1.61E-06,1.07E-06,8.50E-07,4.16E-07,1.70E-07,2.36E-07,0,3.78E-08,8.50E-08,2.69E-06,2.37E-06,4.44E-07
South,2004,July,5.07E-06,1.28E-06,6.42E-07,2.18E-06,1.16E-06,9.26E-07,5.48E-07,2.08E-07,3.02E-07,0,5.67E-08,4.72E-08,3.40E-06,2.81E-06,4.91E-07
South,2004,June,4.17E-06,1.42E-06,5.57E-07,1.63E-06,1.22E-06,8.97E-07,4.53E-07,2.17E-07,3.68E-07,0,9.44E-09,2.83E-08,3.11E-06,2.41E-06,5.10E-07
South,2004,March,4.13E-06,1.26E-06,5.10E-07,1.78E-06,9.35E-07,7.56E-07,4.53E-07,2.74E-07,3.68E-07,0,9.44E-08,4.72E-08,2.80E-06,2.35E-06,4.06E-07
South,2004,May,4.53E-06,1.48E-06,7.74E-07,1.91E-06,1.23E-06,8.31E-07,5.38E-07,1.79E-07,2.74E-07,0,3.78E-08,2.83E-08,3.21E-06,2.70E-06,4.16E-07
South,2004,November,3.94E-06,1.01E-06,3.78E-07,1.84E-06,1.11E-06,7.08E-07,3.59E-07,2.36E-07,2.46E-07,0,0,4.72E-08,2.75E-06,2.09E-06,3.87E-07
South,2004,October,4.19E-06,1.39E-06,6.52E-07,1.58E-06,1.28E-06,9.16E-07,4.25E-07,1.98E-07,2.93E-07,0,8.50E-08,4.72E-08,2.99E-06,2.45E-06,4.72E-07
South,2004,September,4.30E-06,1.33E-06,7.37E-07,1.71E-06,1.18E-06,8.50E-07,4.16E-07,2.46E-07,3.40E-07,0,9.44E-09,4.72E-08,2.88E-06,2.66E-06,5.29E-07
South,2005,April,4.21E-06,1.26E-06,6.42E-07,1.78E-06,1.03E-06,1.00E-06,3.07E-07,8.37E-08,3.54E-07,0,1.86E-08,8.37E-08,2.95E-06,2.34E-06,5.77E-07
South,2005,August,4.65E-06,1.24E-06,5.68E-07,2.07E-06,1.15E-06,9.12E-07,4.84E-07,1.67E-07,3.44E-07,0,6.51E-08,4.65E-08,3.12E-06,2.61E-06,4.65E-07
South,2005,December,4.29E-06,1.14E-06,6.70E-07,1.74E-06,9.96E-07,8.37E-07,5.12E-07,2.23E-07,2.61E-07,0,1.86E-08,3.72E-08,2.94E-06,2.39E-06,4.28E-07
South,2005,February,3.54E-06,1.25E-06,5.12E-07,1.58E-06,9.58E-07,7.82E-07,3.63E-07,1.49E-07,2.42E-07,0,3.72E-08,6.51E-08,2.48E-06,2.18E-06,3.26E-07
South,2005,January,4.11E-06,1.10E-06,5.49E-07,1.69E-06,1.27E-06,8.19E-07,3.72E-07,1.30E-07,2.23E-07,0,2.79E-08,5.58E-08,2.88E-06,2.23E-06,5.02E-07
South,2005,July,5.10E-06,1.33E-06,8.00E-07,2.07E-06,1.29E-06,9.77E-07,4.00E-07,3.26E-07,3.26E-07,0,2.79E-08,4.65E-08,3.41E-06,2.93E-06,4.09E-07
South,2005,June,4.85E-06,1.21E-06,7.16E-07,1.91E-06,1.27E-06,9.40E-07,4.75E-07,1.58E-07,3.54E-07,0,3.72E-08,7.44E-08,3.26E-06,2.63E-06,4.75E-07
South,2005,March,4.07E-06,1.28E-06,5.86E-07,1.84E-06,1.14E-06,8.37E-07,3.26E-07,1.30E-07,2.51E-07,0,0,6.51E-08,2.99E-06,2.31E-06,4.56E-07
South,2005,May,4.89E-06,1.21E-06,6.23E-07,2.12E-06,1.16E-06,1.03E-06,4.65E-07,1.86E-07,3.35E-07,0,3.72E-08,9.30E-09,3.28E-06,2.74E-06,5.40E-07
South,2005,November,4.21E-06,1.24E-06,6.05E-07,1.81E-06,1.08E-06,9.02E-07,3.81E-07,2.14E-07,3.26E-07,0,4.65E-08,6.51E-08,2.81E-06,2.47E-06,4.47E-07
South,2005,October,4.38E-06,1.10E-06,5.86E-07,1.89E-06,1.12E-06,7.63E-07,4.19E-07,2.33E-07,2.23E-07,0,2.79E-08,9.30E-08,2.89E-06,2.42E-06,5.30E-07
South,2005,September,3.75E-06,1.23E-06,4.56E-07,1.68E-06,9.96E-07,7.91E-07,3.63E-07,2.42E-07,2.88E-07,0,0,2.79E-08,2.64E-06,2.27E-06,4.75E-07
South,2006,April,4.27E-06,1.31E-06,5.78E-07,2.04E-06,1.06E-06,7.98E-07,4.58E-07,1.83E-07,2.57E-07,0,4.58E-08,4.58E-08,3.20E-06,2.26E-06,4.95E-07
South,2006,August,4.41E-06,1.37E-06,5.78E-07,1.79E-06,1.28E-06,8.07E-07,5.32E-07,2.20E-07,3.30E-07,0,0,1.28E-07,3.03E-06,2.56E-06,4.49E-07
South,2006,December,4.76E-06,1.39E-06,6.51E-07,2.06E-06,1.08E-06,9.99E-07,5.23E-07,1.83E-07,3.76E-07,0,4.58E-08,2.75E-08,3.60E-06,2.47E-06,3.58E-07
South,2006,February,3.36E-06,1.09E-06,4.13E-07,1.45E-06,8.43E-07,8.07E-07,3.58E-07,1.65E-07,2.48E-07,0,3.67E-08,4.58E-08,2.37E-06,1.97E-06,3.03E-07
South,2006,January,4.69E-06,1.30E-06,7.15E-07,1.92E-06,1.08E-06,1.03E-06,4.86E-07,1.38E-07,2.84E-07,0,5.50E-08,4.58E-08,3.13E-06,2.74E-06,5.04E-07
South,2006,July,5.17E-06,1.35E-06,7.52E-07,2.16E-06,1.34E-06,9.99E-07,4.86E-07,2.38E-07,2.66E-07,0,2.75E-08,8.25E-08,3.80E-06,2.59E-06,4.13E-07
South,2006,June,4.69E-06,1.21E-06,8.43E-07,2.00E-06,8.98E-07,1.01E-06,4.95E-07,2.11E-07,2.75E-07,0,4.58E-08,9.17E-08,3.36E-06,2.39E-06,4.13E-07
South,2006,March,4.11E-06,1.22E-06,4.77E-07,1.76E-06,1.05E-06,7.98E-07,5.41E-07,2.29E-07,2.66E-07,0,2.75E-08,6.42E-08,2.81E-06,2.37E-06,4.77E-07
South,2006,May,4.78E-06,1.25E-06,7.52E-07,2.04E-06,1.03E-06,8.71E-07,4.40E-07,2.93E-07,3.39E-07,0,1.83E-08,6.42E-08,3.25E-06,2.67E-06,5.04E-07
South,2006,November,4.35E-06,1.16E-06,4.86E-07,1.80E-06,1.25E-06,7.98E-07,5.32E-07,1.56E-07,3.12E-07,0,0,1.01E-07,3.10E-06,2.26E-06,3.21E-07
South,2006,October,4.66E-06,1.20E-06,6.97E-07,1.97E-06,1.16E-06,8.16E-07,4.40E-07,1.93E-07,2.84E-07,0,0,4.58E-08,3.03E-06,2.75E-06,3.58E-07
South,2006,September,4.71E-06,1.14E-06,7.06E-07,1.93E-06,1.23E-06,8.07E-07,4.68E-07,2.48E-07,2.11E-07,0,3.67E-08,1.01E-07,3.17E-06,2.51E-06,5.32E-07
South,2007,April,5.00E-06,1.41E-06,8.04E-07,2.23E-06,1.17E-06,9.22E-07,4.79E-07,2.44E-07,2.71E-07,0,9.03E-09,7.23E-08,3.65E-06,2.65E-06,3.79E-07
South,2007,August,5.27E-06,1.32E-06,9.40E-07,2.13E-06,1.18E-06,9.94E-07,5.51E-07,2.17E-07,3.52E-07,0,1.81E-08,6.32E-08,3.73E-06,2.69E-06,5.51E-07
South,2007,December,4.93E-06,1.30E-06,5.69E-07,2.06E-06,1.23E-06,1.00E-06,6.05E-07,2.08E-07,2.89E-07,0,9.03E-09,5.42E-08,3.23E-06,2.89E-06,5.87E-07
South,2007,February,3.76E-06,1.03E-06,5.51E-07,1.54E-06,1.09E-06,6.32E-07,3.43E-07,1.90E-07,1.81E-07,0,0,9.03E-09,2.63E-06,2.13E-06,4.97E-07
South,2007,January,4.59E-06,1.31E-06,6.05E-07,2.21E-06,1.20E-06,8.49E-07,4.61E-07,1.36E-07,1.99E-07,0,2.71E-08,8.13E-08,3.01E-06,2.76E-06,4.88E-07
South,2007,July,5.30E-06,1.36E-06,8.94E-07,2.20E-06,1.12E-06,1.08E-06,6.05E-07,2.71E-07,2.53E-07,0,3.61E-08,5.42E-08,3.61E-06,2.89E-06,4.43E-07
South,2007,June,5.09E-06,1.60E-06,8.67E-07,2.14E-06,1.52E-06,1.00E-06,5.24E-07,2.26E-07,2.08E-07,0,1.81E-08,3.61E-08,3.79E-06,2.81E-06,4.70E-07
South,2007,March,4.76E-06,1.12E-06,6.50E-07,1.93E-06,1.25E-06,9.22E-07,4.16E-07,1.90E-07,2.26E-07,0,1.81E-08,6.32E-08,3.41E-06,2.34E-06,3.70E-07
South,2007,May,4.87E-06,1.37E-06,7.23E-07,2.06E-06,1.24E-06,8.58E-07,6.14E-07,1.54E-07,3.16E-07,0,2.71E-08,5.42E-08,3.54E-06,2.56E-06,5.24E-07
